CODE,PRODUCTO,Tiempo,TIPO_CARROCERIA,Edad_Cliente,COMBUSTIBLE,Revisiones,Potencia,TRANS,Mas_1_coche,FORMA_PAGO,km_anno,ESTADO_CIVIL,COSTE_VENTA,GENERO,QUEJA_CAC,Zona_Renta,OcupaciOn,Averia_grave,Campanna3,PROVINCIA,REV_Garantia,Campanna2,Campanna1,Grupo_Edad_Codificado
CLI15201,1,0,0,62,0,2,2.0,1,0,2,17234,0,2160,2,1,3.0,1,4.0,0,29,1,0,1,5
CLI15291,1,10,0,60,0,2,0.0,1,1,0,26397,4,3353,2,0,0.0,1,0.0,0,19,1,0,1,4
CLI15298,1,7,0,53,0,3,0.0,1,1,2,12921,0,2548,2,1,0.0,1,2.0,0,43,1,0,1,4
CLI15301,1,0,0,55,0,1,0.0,1,0,0,18347,0,1684,2,0,1.0,1,4.0,0,30,1,0,0,4
CLI15323,1,0,0,61,0,2,0.0,1,0,2,11927,0,2398,2,1,3.0,1,2.0,0,8,1,0,1,5
CLI15340,1,0,0,42,0,2,0.0,1,0,2,47190,0,2766,2,0,2.0,1,4.0,0,32,1,0,1,3
CLI15357,1,10,5,67,1,3,2.0,1,1,3,16771,4,4593,2,1,1.0,1,2.0,0,39,1,0,1,5
CLI15376,1,0,5,61,1,2,2.0,1,0,0,15233,0,2510,2,1,0.0,1,2.0,0,8,1,0,1,5
CLI15378,1,10,5,52,1,3,2.0,1,1,2,10731,0,5890,2,1,0.0,1,0.0,0,32,1,0,1,4
CLI15380,1,0,5,37,1,3,2.0,1,0,0,13441,4,2510,1,0,0.0,2,4.0,0,35,1,0,0,2
CLI15388,1,9,5,53,1,2,2.0,1,1,3,22589,0,2510,1,0,0.0,1,1.0,0,4,1,0,0,4
CLI15395,1,0,5,56,1,3,2.0,1,0,0,15202,0,2510,2,1,2.0,1,2.0,0,32,1,0,1,4
CLI15396,1,0,5,40,1,1,2.0,1,0,2,57587,4,5062,2,1,0.0,1,2.0,0,32,1,1,1,2
CLI15437,1,0,5,53,1,2,2.0,1,0,3,21124,0,2510,1,1,3.0,2,2.0,0,2,1,0,1,4
CLI15465,1,10,5,57,1,2,2.0,1,1,3,19876,0,4593,2,1,2.0,2,2.0,0,26,1,0,1,4
CLI15469,1,0,5,44,1,2,2.0,1,0,3,22574,0,2510,1,0,3.0,1,1.0,0,43,1,0,0,3
CLI15472,1,0,5,50,1,2,2.0,1,0,0,17052,2,4593,2,1,3.0,2,2.0,0,11,1,0,1,3
CLI15497,1,0,5,70,1,2,2.0,1,0,2,0,0,3226,2,1,3.0,1,2.0,0,12,0,0,1,5
CLI15537,1,0,5,58,1,2,2.0,1,0,2,13827,0,3226,1,0,1.0,1,0.0,0,37,1,0,1,4
CLI15561,1,0,5,38,1,1,2.0,1,0,2,12992,0,3226,2,0,2.0,0,0.0,0,32,1,0,1,2
CLI15567,1,0,5,57,1,2,2.0,1,0,2,15748,4,3226,2,0,3.0,1,0.0,0,31,1,0,1,4
CLI15572,1,7,5,40,1,1,2.0,1,1,2,25617,3,5208,2,1,3.0,1,2.0,0,6,1,0,1,2
CLI15582,1,7,5,55,1,2,2.0,1,1,3,31828,0,4593,1,0,3.0,1,1.0,0,16,1,0,1,4
CLI15592,1,0,5,62,1,2,2.0,1,0,0,22740,0,2510,2,0,3.0,1,1.0,0,13,1,0,0,5
CLI15602,1,6,5,39,1,2,2.0,1,1,3,23908,4,4593,1,1,2.0,1,2.0,0,35,1,0,1,2
CLI15623,1,0,5,41,1,2,2.0,1,0,2,19117,0,3597,2,1,3.0,1,2.0,0,48,1,0,1,3
CLI15629,1,0,5,51,1,2,2.0,1,0,0,26467,0,4350,1,1,0.0,1,2.0,0,45,1,1,0,4
CLI15630,1,5,5,61,1,2,2.0,1,1,0,4866,0,2510,2,0,0.0,1,1.0,0,8,1,0,1,5
CLI15648,1,0,5,52,1,2,2.0,1,0,3,13833,4,2510,2,0,3.0,1,4.0,0,35,1,0,1,4
CLI15651,1,0,5,42,1,2,2.0,1,0,3,18821,4,2510,2,0,3.0,1,4.0,0,3,1,0,0,3
CLI15707,1,6,5,51,1,2,2.0,1,1,0,9329,0,2878,1,0,0.0,1,4.0,0,26,1,0,0,4
CLI15717,1,0,5,62,1,1,2.0,1,0,0,4423,4,2510,2,1,2.0,1,4.0,0,32,1,0,0,5
CLI15723,1,6,5,54,1,1,2.0,1,1,2,20884,0,5145,2,0,0.0,1,4.0,1,48,1,0,1,4
CLI15731,1,4,5,31,1,2,2.0,1,1,0,0,0,2738,1,0,0.0,1,4.0,0,10,0,0,0,2
CLI15739,1,0,5,38,1,2,2.0,1,0,2,25872,4,2920,2,0,2.0,1,4.0,0,2,1,0,1,2
CLI15750,1,0,5,52,1,1,2.0,1,0,3,17070,0,2878,2,0,2.0,1,4.0,0,32,1,0,0,4
CLI15758,1,0,5,43,1,2,2.0,1,0,2,26275,0,3452,2,0,1.0,1,4.0,0,47,1,0,1,3
CLI15764,1,0,5,38,1,0,2.0,1,0,0,36206,0,3651,2,0,3.0,1,4.0,0,10,1,0,0,2
CLI15781,1,7,5,58,1,1,2.0,1,1,2,25514,0,4935,2,0,3.0,1,0.0,1,4,1,0,1,4
CLI15803,1,4,5,23,1,1,2.0,1,1,3,0,4,2510,2,0,0.0,1,4.0,0,6,0,0,0,1
CLI15812,1,0,5,52,1,2,2.0,1,0,2,0,4,3226,2,1,3.0,1,2.0,0,40,0,0,1,4
CLI15832,1,0,5,25,1,1,2.0,1,0,0,0,0,274,2,0,2.0,1,4.0,0,20,0,0,0,1
CLI15840,1,9,5,41,1,1,2.0,1,1,2,29683,4,6006,2,0,1.0,1,4.0,0,32,1,0,1,3
CLI15842,1,0,5,69,1,0,2.0,1,0,2,0,0,3089,2,0,1.0,1,4.0,1,20,0,0,0,5
CLI15897,1,0,5,68,1,1,2.0,1,0,2,0,0,4002,2,0,1.0,2,4.0,1,33,0,0,0,5
CLI15902,1,0,5,43,1,1,2.0,1,0,2,0,0,3089,2,0,2.0,1,4.0,1,8,0,0,0,3
CLI15924,1,7,5,46,1,2,2.0,1,1,2,36033,0,4593,2,0,0.0,1,4.0,1,37,1,0,1,3
CLI15927,1,0,5,67,1,1,2.0,1,0,0,0,4,2510,2,0,1.0,1,4.0,0,32,0,0,0,5
CLI15950,1,7,5,61,1,0,2.0,1,1,2,61568,4,4634,1,1,1.0,1,4.0,1,5,1,0,0,5
CLI15952,1,0,5,50,1,1,2.0,1,0,3,0,0,2510,2,0,1.0,1,4.0,0,11,0,0,0,3
CLI15969,1,0,5,64,1,1,2.0,1,0,0,0,0,2434,2,0,1.0,1,4.0,0,20,0,0,0,5
CLI15975,1,0,5,65,1,1,2.0,1,0,2,0,0,3089,2,0,1.0,1,4.0,1,16,0,0,0,5
CLI15983,1,0,5,64,1,1,2.0,1,0,2,0,0,3954,1,0,1.0,1,4.0,1,8,0,0,1,5
CLI15988,1,0,5,29,1,0,2.0,1,0,2,0,0,3954,2,0,1.0,1,4.0,1,8,0,0,1,1
CLI16012,1,0,5,41,1,1,2.0,1,0,2,0,0,3954,2,0,1.0,1,4.0,1,50,0,0,1,3
CLI16018,1,0,5,28,1,0,2.0,1,0,2,0,0,3954,1,0,1.0,1,4.0,1,0,0,0,0,1
CLI16028,1,0,5,58,1,1,2.0,1,0,2,0,4,3954,2,0,1.0,1,4.0,1,32,0,0,1,4
CLI16039,1,6,0,39,1,2,2.0,1,1,3,22505,0,4593,1,1,0.0,1,1.0,0,20,1,0,1,2
CLI16057,1,5,0,42,1,2,2.0,1,1,0,4230,4,2510,2,1,0.0,1,2.0,0,32,1,1,0,3
CLI16067,1,0,0,52,1,2,2.0,1,0,3,16024,0,2510,2,1,1.0,1,2.0,0,32,1,0,0,4
CLI16068,1,8,0,38,1,3,2.0,1,1,2,4281,0,5890,2,1,0.0,1,2.0,0,29,1,0,1,2
CLI16071,1,6,0,61,1,2,2.0,1,1,2,18647,0,5890,2,1,0.0,1,2.0,0,43,1,0,1,5
CLI16073,1,0,0,50,1,3,2.0,1,0,3,16184,2,2510,2,0,2.0,2,1.0,0,33,1,0,0,3
CLI16101,1,0,0,41,1,2,2.0,1,0,2,28828,0,3226,2,1,3.0,1,0.0,0,30,1,0,1,3
CLI16187,1,0,0,55,1,2,2.0,1,0,0,21023,4,2510,2,1,0.0,2,0.0,0,33,1,1,0,4
CLI16203,1,0,0,60,1,3,2.0,1,0,2,18070,3,3375,1,1,3.0,1,2.0,0,8,1,0,1,4
CLI16208,1,6,0,48,1,2,2.0,1,1,3,23860,0,4593,2,0,1.0,1,0.0,0,31,1,0,1,3
CLI16209,1,0,0,57,1,2,2.0,1,0,0,17004,4,4350,2,0,3.0,1,1.0,0,3,1,0,0,4
CLI16213,1,0,0,54,1,3,2.0,1,0,2,13102,4,3226,2,0,0.0,1,0.0,0,19,1,0,1,4
CLI16217,1,7,0,48,1,3,2.0,1,1,2,36366,4,4838,1,1,3.0,1,1.0,0,25,1,0,1,3
CLI16227,1,6,0,51,1,1,2.0,1,1,3,30278,4,3765,2,1,3.0,1,0.0,0,27,1,0,1,4
CLI16233,1,6,0,47,1,1,2.0,1,1,0,32186,4,3765,2,0,0.0,1,0.0,0,32,1,0,0,3
CLI16258,1,0,0,40,1,2,2.0,1,0,2,19869,4,3375,2,1,3.0,1,2.0,0,37,1,0,1,2
CLI16284,1,7,0,50,1,2,2.0,1,1,1,28372,0,4593,2,0,3.0,0,1.0,0,8,1,0,1,3
CLI16288,1,6,0,55,1,3,2.0,1,1,3,23117,0,4593,2,0,3.0,1,1.0,0,39,1,0,1,4
CLI16313,1,0,0,44,1,2,2.0,1,0,2,16342,0,3375,1,1,2.0,1,2.0,0,27,1,0,1,3
CLI16330,1,0,0,42,1,3,2.0,1,0,0,22802,0,2510,2,0,3.0,1,1.0,0,8,1,0,1,3
CLI16340,1,0,0,39,1,2,2.0,1,0,0,11937,2,2510,2,1,1.0,1,2.0,0,46,1,1,1,2
CLI16342,1,0,0,40,1,2,2.0,1,0,0,25898,0,2510,2,1,0.0,1,2.0,0,21,1,0,1,2
CLI16378,1,8,0,59,1,2,2.0,1,1,0,20025,0,2510,2,0,0.0,1,1.0,0,32,1,0,1,4
CLI16396,1,0,0,57,1,1,2.0,1,0,2,19523,4,3226,1,0,2.0,1,1.0,0,32,1,0,1,4
CLI16414,1,0,0,39,1,2,2.0,1,0,0,13729,0,2510,2,1,3.0,2,4.0,0,32,1,0,0,2
CLI16460,1,6,0,43,1,2,2.0,1,1,3,19915,4,5145,1,0,3.0,1,0.0,0,27,1,0,1,3
CLI16462,1,10,0,60,1,2,2.0,1,1,3,17986,4,4593,2,1,3.0,1,2.0,0,32,1,0,1,4
CLI16469,1,9,0,58,1,2,2.0,1,1,2,10782,0,5666,2,1,0.0,1,2.0,0,35,1,0,1,4
CLI16477,1,0,0,39,1,2,2.0,1,0,2,15214,0,3226,2,0,4.0,2,0.0,0,31,1,0,1,2
CLI16486,1,0,0,54,1,2,2.0,1,0,2,12038,0,3594,1,0,0.0,1,1.0,0,32,1,0,1,4
CLI16497,1,6,0,53,1,2,2.0,1,1,3,22845,4,4593,2,0,0.0,1,0.0,0,5,1,0,1,4
CLI16502,1,0,0,62,1,2,2.0,1,0,2,6982,4,3594,2,0,2.0,1,1.0,0,32,1,0,1,5
CLI16506,1,10,0,50,1,2,2.0,1,1,2,14810,0,5666,1,1,2.0,0,2.0,0,8,1,0,1,3
CLI16521,1,0,0,54,1,2,2.0,1,0,0,24638,0,2510,2,0,2.0,1,1.0,0,26,1,0,0,4
CLI16528,1,0,0,46,1,1,2.0,1,0,0,21173,0,2510,2,0,3.0,0,4.0,0,33,1,0,1,3
CLI16572,1,10,0,46,1,2,2.0,1,1,2,13807,0,5666,2,0,2.0,1,1.0,0,32,1,0,1,3
CLI16575,1,7,0,57,1,2,2.0,1,1,0,14515,0,2510,2,1,0.0,1,2.0,0,32,1,0,0,4
CLI16585,1,4,0,36,1,0,2.0,1,1,0,0,0,2510,2,0,0.0,1,4.0,0,16,0,0,0,2
CLI16593,1,7,0,37,1,0,2.0,1,1,0,31538,0,4593,2,0,1.0,1,4.0,0,41,1,0,1,2
CLI16613,1,0,0,28,1,2,2.0,1,0,2,0,0,3226,2,0,2.0,1,4.0,0,32,0,0,1,1
CLI16614,1,0,0,48,1,2,2.0,1,0,2,22206,0,3226,2,0,0.0,1,4.0,0,8,1,0,1,3
CLI16619,1,8,0,35,1,2,2.0,1,1,2,16427,3,3226,2,0,0.0,2,4.0,0,2,1,0,1,2
CLI16660,1,0,0,53,1,2,2.0,1,0,3,8601,4,2738,2,0,1.0,1,4.0,0,40,1,0,0,4
CLI16664,1,0,0,60,1,2,2.0,1,0,2,20622,0,3226,1,0,2.0,1,4.0,0,32,1,0,1,4
CLI16690,1,8,0,54,1,2,2.0,1,1,2,23142,0,6770,1,0,2.0,1,4.0,0,8,1,0,1,4
CLI16705,1,9,0,45,1,2,2.0,1,1,2,21116,4,2738,2,0,0.0,1,4.0,1,4,1,0,1,3
CLI16710,1,4,0,70,1,0,2.0,1,1,2,0,4,2786,2,0,0.0,1,4.0,1,39,0,0,1,5
CLI16738,1,7,0,38,1,1,2.0,1,1,2,12294,4,3226,2,0,0.0,1,4.0,0,8,1,0,1,2
CLI16741,1,0,0,49,1,2,2.0,1,0,3,22650,0,2510,2,0,0.0,1,4.0,0,45,1,0,0,3
CLI16743,1,0,0,45,1,2,2.0,1,0,2,19654,0,3226,2,0,3.0,1,4.0,0,35,1,0,1,3
CLI16804,1,0,0,50,1,2,2.0,1,0,0,25693,4,2510,2,0,2.0,1,4.0,0,33,1,0,0,3
CLI16814,1,0,0,46,1,1,2.0,1,0,0,0,4,4935,2,1,3.0,1,4.0,0,45,0,0,1,3
CLI16822,1,0,0,36,1,1,2.0,1,0,0,0,0,3422,2,0,1.0,1,4.0,0,4,0,0,1,2
CLI16828,1,3,0,62,1,1,2.0,1,1,0,32716,0,458,2,0,1.0,1,4.0,0,41,1,0,0,5
CLI16874,1,10,0,45,1,1,2.0,1,1,0,15090,0,4935,1,1,0.0,1,2.0,0,8,1,0,1,3
CLI16882,1,7,0,35,1,2,2.0,1,1,0,0,4,4935,1,0,2.0,1,4.0,0,36,0,0,1,2
CLI16926,1,0,0,70,1,1,2.0,1,0,2,0,4,3452,2,0,3.0,1,4.0,0,39,0,0,1,5
CLI16930,1,0,0,33,1,1,2.0,1,0,0,0,0,3422,2,0,1.0,2,4.0,0,3,0,0,0,2
CLI16938,1,0,0,38,1,2,2.0,1,0,0,0,4,2510,2,0,3.0,1,4.0,0,19,0,0,0,2
CLI16973,1,0,0,24,1,0,2.0,1,0,2,0,0,2510,1,0,2.0,1,4.0,0,32,0,0,0,1
CLI17059,1,0,0,50,1,0,2.0,1,0,2,0,0,4002,2,0,1.0,1,4.0,1,22,0,0,0,3
CLI17064,1,0,0,35,1,0,2.0,1,0,2,0,0,3226,2,1,3.0,1,2.0,0,32,0,0,1,2
CLI17104,1,5,0,33,1,0,2.0,1,1,2,0,4,3089,2,0,0.0,1,4.0,1,48,0,0,1,2
CLI17107,1,0,0,39,1,2,2.0,1,0,0,0,4,2510,2,0,3.0,1,4.0,0,4,0,0,0,2
CLI17110,1,0,0,26,1,1,2.0,1,0,2,0,0,3226,1,0,3.0,1,4.0,0,1,0,0,1,1
CLI17112,1,0,0,37,1,1,2.0,1,0,3,0,0,2510,2,0,0.0,1,4.0,0,47,0,0,0,2
CLI17144,1,0,0,44,1,0,2.0,1,0,3,0,0,4526,2,1,1.0,1,4.0,0,45,0,0,1,3
CLI17160,1,0,0,23,1,0,2.0,1,0,2,0,0,3089,2,0,1.0,1,4.0,1,8,0,0,1,1
CLI17172,1,0,0,32,1,1,2.0,1,0,0,0,2,2510,2,0,1.0,1,4.0,0,33,0,0,0,2
CLI17191,1,0,0,36,1,1,2.0,1,0,2,0,0,3089,2,0,1.0,1,4.0,1,39,0,0,1,2
CLI17198,1,0,0,45,1,0,2.0,1,0,3,0,0,2510,2,0,1.0,1,4.0,0,3,0,0,0,3
CLI17224,1,5,0,66,1,0,2.0,1,1,0,0,4,3765,2,0,1.0,1,4.0,1,32,0,0,0,5
CLI17227,1,5,0,45,1,1,2.0,1,1,0,0,0,3651,1,0,1.0,1,4.0,1,33,0,0,0,3
CLI17239,1,0,0,44,1,1,2.0,1,0,0,0,4,2510,2,0,1.0,1,4.0,0,39,0,0,0,3
CLI17262,1,0,0,53,1,1,2.0,1,0,2,0,0,3954,1,0,1.0,1,4.0,1,3,0,0,0,4
CLI17322,1,0,0,57,1,2,2.0,0,0,0,14726,0,3732,2,1,0.0,1,2.0,0,45,1,0,1,4
CLI17341,1,8,0,61,1,2,2.0,0,1,2,28181,0,5749,1,1,0.0,1,2.0,0,43,1,0,1,5
CLI17380,1,0,0,48,1,1,2.0,0,0,0,27789,0,2635,2,0,0.0,1,4.0,0,39,1,0,1,3
CLI17382,1,0,0,37,1,1,2.0,0,0,2,22640,0,3498,2,1,3.0,1,2.0,0,27,1,0,1,2
CLI17384,1,0,0,55,1,2,2.0,0,0,0,18750,0,2784,2,0,3.0,1,4.0,0,39,1,0,0,4
CLI17400,1,0,0,62,1,1,2.0,0,0,3,7754,0,2342,2,0,2.0,1,4.0,0,35,1,0,0,5
CLI17433,2,5,3,57,0,9,2.0,1,1,0,4917,0,2576,1,0,0.0,1,0.0,0,8,0,0,0,4
CLI17437,2,3,3,25,0,7,2.0,1,1,2,0,4,1765,2,0,0.0,1,0.0,0,32,0,0,0,1
CLI17439,2,0,3,48,0,9,2.0,1,0,0,13530,0,2258,2,0,3.0,1,4.0,0,22,1,0,0,3
CLI17464,2,0,3,47,0,4,2.0,1,0,0,9626,3,2593,1,0,0.0,1,4.0,0,8,0,0,0,3
CLI17466,2,0,3,67,0,7,2.0,1,0,0,14877,0,2869,1,0,3.0,1,0.0,0,36,0,0,0,5
CLI17470,2,0,3,49,0,4,2.0,1,0,0,11806,0,2593,2,1,2.0,1,1.0,0,7,1,0,1,3
CLI17471,2,6,3,54,0,8,2.0,1,1,2,15212,0,6160,2,1,2.0,1,2.0,0,7,0,0,1,4
CLI17474,2,0,3,56,0,7,2.0,1,0,0,5845,0,2760,2,1,3.0,1,2.0,0,31,1,0,0,4
CLI17484,2,5,3,64,0,6,2.0,1,1,0,0,0,3647,1,1,0.0,1,2.0,0,8,0,0,0,5
CLI17500,2,8,3,39,0,8,2.0,1,1,0,16003,3,3667,2,0,0.0,1,0.0,0,36,0,0,0,2
CLI17507,2,0,3,61,0,5,2.0,1,0,3,14949,0,3362,2,0,3.0,1,4.0,0,11,1,0,0,5
CLI17509,2,5,3,37,0,4,2.0,1,1,0,4211,0,2852,2,0,0.0,1,4.0,0,35,1,0,0,2
CLI17512,2,0,3,39,0,7,2.0,1,0,3,6246,0,3483,2,1,2.0,1,2.0,0,32,0,0,0,2
CLI17516,2,0,3,24,0,8,2.0,1,0,0,5935,0,4331,2,0,2.0,1,4.0,0,16,1,0,0,1
CLI17517,2,0,3,58,0,6,2.0,1,0,0,8882,0,2409,1,1,2.0,1,2.0,0,22,0,0,1,4
CLI17552,2,0,3,41,0,5,2.0,1,0,0,16506,0,1391,2,0,0.0,1,4.0,0,50,1,0,0,3
CLI17608,2,0,3,25,0,4,2.0,1,0,0,7916,0,2721,1,0,2.0,1,0.0,0,39,0,1,0,1
CLI17622,2,0,3,62,0,4,2.0,1,0,0,12856,0,2944,2,0,1.0,1,0.0,0,35,1,0,0,5
CLI17644,2,0,3,54,0,5,2.0,1,0,0,17663,0,3082,1,1,0.0,1,2.0,0,8,1,0,0,4
CLI17661,2,0,3,57,0,4,2.0,1,0,1,17531,0,4278,2,1,0.0,1,2.0,0,32,0,1,0,4
CLI17697,2,0,3,40,0,9,2.0,1,0,0,12975,0,4022,2,1,4.0,1,2.0,0,35,1,0,0,2
CLI17700,2,0,3,45,0,9,2.0,1,0,0,21183,4,0,1,1,1.0,1,2.0,0,41,1,0,0,3
CLI17726,2,0,3,53,0,5,2.0,1,0,3,26663,0,3378,2,1,2.0,1,2.0,0,32,0,0,0,4
CLI17753,2,0,3,44,0,7,2.0,1,0,0,9780,0,3555,2,1,3.0,1,0.0,0,16,0,0,0,3
CLI17765,2,0,3,56,0,7,2.0,1,0,0,12460,0,2900,1,1,0.0,1,0.0,0,50,1,0,0,4
CLI17787,2,0,3,54,0,8,2.0,1,0,0,7059,0,2484,2,0,3.0,1,4.0,0,9,1,0,0,4
CLI17826,2,0,3,44,0,9,2.0,1,0,3,12621,0,2484,2,1,0.0,1,2.0,0,13,1,0,0,3
CLI17861,2,0,3,57,0,5,2.0,1,0,3,12108,0,2484,2,1,2.0,1,2.0,0,48,0,0,0,4
CLI17865,2,7,3,57,0,7,2.0,1,1,0,11019,4,3475,2,0,0.0,1,0.0,0,8,0,0,0,4
CLI17887,2,0,3,47,0,8,2.0,1,0,0,7676,0,2576,2,1,0.0,1,2.0,0,8,0,0,0,3
CLI17915,2,0,3,42,0,4,2.0,1,0,0,12443,4,2911,1,1,0.0,1,2.0,0,3,0,0,0,3
CLI17949,2,5,3,54,0,7,2.0,1,1,0,4441,0,2326,2,1,0.0,1,2.0,0,33,0,0,1,4
CLI17968,2,0,3,47,0,7,2.0,1,0,0,15277,0,2593,2,1,3.0,1,2.0,0,19,0,0,0,3
CLI17969,2,0,3,46,0,4,2.0,1,0,0,14630,0,2760,2,0,0.0,1,1.0,0,22,1,0,0,3
CLI17971,2,0,3,44,0,7,2.0,1,0,0,11081,0,0,1,1,2.0,1,2.0,0,32,0,0,0,3
CLI17987,2,0,3,59,0,4,2.0,1,0,0,7726,4,2501,2,0,2.0,2,0.0,0,22,0,0,0,4
CLI17988,2,0,3,49,0,7,2.0,1,0,0,7571,0,2780,2,1,3.0,1,2.0,0,12,1,0,0,3
CLI18005,2,5,3,42,0,5,2.0,1,1,3,10469,0,1406,1,1,0.0,1,2.0,0,32,0,0,1,3
CLI18006,2,8,3,59,0,4,2.0,1,1,0,17315,0,2760,1,0,0.0,1,4.0,0,31,0,0,0,4
CLI18012,2,0,3,48,0,7,2.0,1,0,0,0,0,3424,2,1,2.0,1,4.0,0,28,0,0,0,3
CLI18036,2,0,3,57,0,4,2.0,1,0,0,5489,2,2780,1,0,3.0,1,4.0,0,8,1,0,1,4
CLI18044,2,0,3,59,0,7,2.0,1,0,0,11614,0,3362,1,1,0.0,1,2.0,0,32,1,0,0,4
CLI18068,2,0,3,54,0,7,2.0,1,0,0,14869,0,3424,2,1,3.0,1,2.0,0,27,0,1,0,4
CLI18069,2,0,3,55,0,4,2.0,1,0,0,11940,0,3976,2,1,3.0,1,2.0,0,48,1,0,0,4
CLI18079,2,9,3,38,0,7,2.0,1,1,0,19225,0,3726,2,0,2.0,1,0.0,0,32,0,1,0,2
CLI18093,2,7,3,41,0,6,2.0,1,1,0,11880,0,3036,2,0,0.0,1,1.0,0,22,0,0,0,3
CLI18107,2,0,3,47,0,7,2.0,1,0,0,9873,0,3772,2,0,2.0,1,0.0,0,8,1,0,1,3
CLI18115,2,0,3,44,0,4,2.0,1,0,1,9251,0,2858,2,0,3.0,1,0.0,0,8,0,0,0,3
CLI18119,2,5,3,61,0,5,2.0,1,1,0,4255,4,2731,2,1,0.0,1,2.0,0,8,0,0,1,5
CLI18137,2,0,3,57,0,9,2.0,1,0,0,16778,0,2098,2,1,2.0,1,2.0,0,52,1,0,1,4
CLI18138,2,0,3,54,0,9,2.0,1,0,0,8084,0,1472,2,1,4.0,0,2.0,0,4,0,0,1,4
CLI18149,2,7,3,39,0,6,2.0,1,1,0,12927,0,2576,1,0,0.0,1,0.0,0,32,0,0,0,2
CLI18231,2,0,3,54,1,7,2.0,1,0,3,21483,0,1838,2,1,0.0,1,2.0,0,32,0,0,0,4
CLI18239,2,0,3,43,1,9,2.0,1,0,0,8049,0,2942,2,0,3.0,1,4.0,0,15,0,0,0,3
CLI18252,2,0,3,55,1,5,2.0,1,0,0,15614,0,5501,2,1,0.0,1,2.0,0,4,0,0,0,4
CLI18269,2,0,3,43,1,4,2.0,1,0,0,22219,0,3297,1,1,2.0,1,2.0,0,32,1,0,0,3
CLI18295,2,0,3,60,1,5,2.0,1,0,0,16913,4,2942,2,0,0.0,1,0.0,0,8,1,0,1,4
CLI18314,2,0,3,58,1,4,2.0,1,0,0,11857,0,2716,2,1,2.0,1,2.0,0,48,0,0,1,4
CLI18317,2,0,3,53,1,7,2.0,1,0,2,29302,0,2942,2,1,0.0,1,2.0,0,39,1,0,1,4
CLI18325,2,8,3,46,1,7,2.0,1,1,3,9338,0,4902,2,1,2.0,1,2.0,0,8,0,0,0,3
CLI18360,2,0,3,53,1,5,2.0,1,0,0,16755,4,3115,2,1,0.0,1,2.0,0,12,1,0,0,4
CLI18382,2,9,3,40,1,8,2.0,1,1,2,19470,0,3115,2,0,0.0,1,4.0,0,8,0,0,0,2
CLI18394,2,0,3,58,1,6,2.0,1,0,0,8733,0,2896,2,1,3.0,1,2.0,0,8,1,0,0,4
CLI18405,2,0,3,63,1,4,2.0,1,0,0,7600,0,3481,1,1,2.0,2,2.0,0,49,0,0,0,5
CLI18441,2,7,3,47,1,4,2.0,1,1,0,6752,0,3783,2,0,0.0,2,0.0,0,26,0,0,0,3
CLI18450,2,0,3,59,1,4,2.0,1,0,3,9593,0,3739,1,1,3.0,1,1.0,0,6,0,0,0,4
CLI18451,2,0,3,61,1,4,2.0,1,0,0,15208,0,3139,2,0,1.0,1,1.0,0,27,0,1,0,5
CLI18472,2,0,3,42,1,6,2.0,1,0,3,14302,1,3084,0,0,0.0,1,0.0,0,50,0,0,0,3
CLI18491,2,0,3,42,1,5,2.0,1,0,0,14672,0,3023,2,0,3.0,1,0.0,0,40,0,0,0,3
CLI18496,2,0,3,63,1,7,2.0,1,0,0,8782,0,2103,1,0,2.0,1,0.0,0,2,0,0,0,5
CLI18523,2,0,3,47,1,7,2.0,1,0,0,15827,4,3115,2,1,3.0,2,2.0,0,38,0,0,0,3
CLI18545,2,0,3,49,1,7,2.0,1,0,0,11201,0,3023,2,1,3.0,1,2.0,0,40,0,0,0,3
CLI18546,2,8,3,51,1,7,2.0,1,1,0,17937,0,2931,1,0,0.0,1,0.0,0,36,0,0,1,4
CLI18583,2,7,3,53,1,2,2.0,1,1,0,39930,0,4673,1,0,0.0,1,0.0,0,32,0,0,0,4
CLI18607,2,0,3,53,1,7,2.0,1,0,0,14512,4,3115,2,1,2.0,1,2.0,0,32,0,0,0,4
CLI18616,2,0,3,71,1,4,2.0,1,0,0,20266,0,3297,1,0,3.0,1,4.0,0,23,0,0,0,6
CLI18618,2,0,3,52,1,7,2.0,1,0,0,25630,0,2103,1,1,2.0,1,2.0,0,32,0,0,0,4
CLI18630,2,0,3,38,1,8,2.0,1,0,0,23437,0,2561,2,0,2.0,1,4.0,0,52,0,0,0,2
CLI18656,2,0,3,53,1,4,2.0,1,0,0,11287,0,4383,2,0,3.0,1,0.0,0,23,0,0,0,4
CLI18657,2,0,3,48,1,7,2.0,1,0,0,19142,4,2532,2,0,2.0,1,1.0,0,32,0,0,0,3
CLI18662,2,0,3,39,1,5,2.0,1,0,0,28280,0,2567,2,0,2.0,1,4.0,0,32,0,0,0,2
CLI18668,2,0,3,38,1,5,2.0,1,0,0,10232,0,3481,2,0,2.0,2,4.0,0,35,1,0,0,2
CLI18671,2,0,3,55,1,4,2.0,1,0,0,13970,0,3139,2,0,2.0,1,4.0,0,15,0,0,0,4
CLI18683,2,0,3,44,1,6,2.0,1,0,0,16997,0,3783,2,0,3.0,1,4.0,0,48,0,0,0,3
CLI18703,2,0,3,40,1,8,2.0,1,0,0,12006,0,4644,2,0,1.0,1,4.0,0,8,0,0,0,2
